78.775,129.516,113.000
81.574,131.386,114.000
77.043,316.308,115.000
77.095,134.224,116.000
83.317,319.854,117.000
75.140,317.734,118.000
83.385,126.945,119.000
88.352,109.870,120.000
75.992,129.110,121.000
83.384,108.095,122.000
89.426,315.875,123.000
89.200,122.388,124.000
89.735,132.500,125.000
68.402,115.547,126.000
86.269,129.073,127.000
75.201,317.425,128.000
78.592,319.825,129.000
83.617,110.845,130.000
82.845,131.379,131.000
88.630,133.563,132.000
81.404,106.332,133.000
70.310,116.918,134.000
85.846,118.454,135.000
87.506,128.576,136.000
77.036,126.261,137.000
84.915,124.734,138.000
84.904,120.524,139.000
83.915,123.359,140.000
89.541,123.922,141.000
88.704,114.878,142.000
86.390,105.346,143.000
81.081,105.864,144.000
88.121,113.549,145.000
86.878,121.452,146.000
87.499,346.609,147.000
80.164,342.172,148.000
82.476,337.697,149.000
88.617,337.910,150.000
81.399,336.259,151.000
65.753,352.084,152.000
84.971,339.185,153.000
84.828,334.083,154.000
83.030,350.194,155.000
83.342,328.759,156.000
64.070,339.347,157.000
58.997,344.447,158.000
73.807,328.479,159.000
74.155,334.953,160.000
76.306,349.749,161.000
81.182,330.313,162.000
72.368,352.501,163.000
88.624,326.093,164.000
81.578,328.424,165.000
63.942,125.911,166.000
89.357,334.742,167.000
70.678,353.663,168.000
77.271,353.503,169.000
86.850,339.633,170.000
73.043,324.701,171.000
70.591,334.688,172.000
83.498,330.404,173.000
81.169,331.063,174.000
84.001,339.355,175.000
88.851,333.589,176.000
78.152,342.057,177.000
78.761,332.541,178.000
86.341,336.332,179.000
82.528,331.803,180.000
88.889,335.049,181.000
72.580,330.528,182.000
82.433,338.019,183.000
85.076,328.014,184.000
78.014,343.734,185.000
88.952,333.042,186.000
87.900,327.206,187.000
86.516,333.588,188.000
89.727,339.226,189.000
82.542,327.271,190.000
83.555,338.845,191.000
77.688,327.666,192.000
89.230,330.759,193.000
71.190,319.785,194.000
78.867,330.183,195.000
82.315,352.210,196.000
80.837,352.300,197.000
85.455,335.131,198.000
85.119,327.174,199.000
80.608,334.468,200.000
77.962,352.989,201.000
86.715,341.746,202.000
77.193,353.745,203.000
74.778,351.094,204.000
77.290,335.534,205.000
87.176,332.070,206.000
83.672,332.398,207.000
84.610,338.763,208.000
70.604,321.080,209.000
81.067,337.037,210.000
71.334,321.524,211.000
82.648,326.022,212.000
89.656,336.065,213.000
59.887,329.665,214.000
55.291,105.339,215.000
62.558,113.226,216.000
50.948,309.416,217.000
45.650,318.779,218.000
47.631,312.874,219.000
64.347,119.043,220.000
51.702,86.532,221.000
58.104,318.260,222.000
48.820,316.770,223.000
43.102,334.608,224.000
62.232,323.262,225.000
55.534,83.766,226.000
58.870,104.189,227.000
63.140,116.982,228.000
50.025,104.531,229.000
80.827,105.212,230.000
73.571,91.669,231.000
67.738,106.944,232.000
58.962,92.571,233.000
81.096,103.671,234.000
70.243,104.667,235.000
64.245,128.717,236.000
39.741,331.973,237.000
39.855,333.829,238.000
50.595,117.818,239.000
59.184,113.899,240.000
41.240,289.455,241.000
55.795,116.667,242.000
74.788,115.517,243.000
76.961,113.707,244.000
77.461,116.525,245.000
75.363,102.987,246.000
53.743,110.801,247.000
43.643,325.040,248.000
60.379,112.201,249.000
47.979,319.530,250.000
69.663,101.993,251.000
55.310,102.107,252.000
63.808,99.996,253.000
74.211,105.142,254.000
68.436,116.264,255.000
24.838,222.071,256.000
62.533,113.656,257.000
65.970,129.584,258.000
61.812,118.703,259.000
69.557,102.279,260.000
67.188,85.932,261.000
58.193,98.876,262.000
71.702,100.107,263.000
34.950,255.729,264.000
74.518,84.231,265.000
69.666,98.016,266.000
75.747,93.292,267.000
79.909,98.673,268.000
69.193,104.742,269.000
75.352,93.624,270.000
50.853,309.112,271.000
63.239,107.471,272.000
64.992,103.285,273.000
61.438,94.874,274.000
45.421,296.614,275.000
51.099,117.316,276.000
77.957,97.312,277.000
68.249,102.220,278.000
84.850,79.415,279.000
54.670,120.864,280.000
83.908,86.495,281.000
30.482,306.322,282.000
60.833,69.959,283.000
74.728,62.521,284.000
66.844,94.413,285.000
62.734,77.417,286.000
57.638,74.373,287.000
42.452,84.293,288.000
79.947,84.923,289.000
56.955,43.489,290.000
52.162,109.992,291.000
65.071,98.492,292.000
46.058,94.678,293.000
65.477,52.340,294.000
75.352,86.314,295.000
74.649,93.906,296.000
57.321,106.466,297.000
53.846,109.054,298.000
55.201,84.782,299.000
65.706,89.243,300.000
55.963,79.851,301.000
54.729,64.797,302.000
53.467,77.902,303.000
48.282,97.262,304.000
69.854,91.172,305.000
55.675,50.227,306.000
61.392,93.893,307.000
44.747,23.901,308.000
57.968,102.247,309.000
58.563,60.181,310.000
62.549,92.299,311.000
65.712,35.049,312.000
59.059,103.517,313.000
52.099,67.537,314.000
48.433,92.334,315.000
49.054,82.985,316.000
48.574,102.658,317.000
69.307,17.977,318.000
66.403,86.160,319.000
57.143,59.101,320.000
31.963,106.027,321.000
65.750,97.888,322.000
48.576,108.439,323.000
61.322,75.687,324.000
49.766,84.185,325.000
58.966,52.560,326.000
61.877,53.286,327.000
66.369,102.708,328.000
54.064,65.629,329.000
78.017,98.015,330.000
54.219,62.186,331.000
61.632,107.409,332.000
72.426,103.056,333.000
65.002,55.571,334.000
52.724,52.052,335.000
71.585,60.226,336.000
50.737,102.994,337.000
60.295,63.098,338.000
69.426,105.879,339.000
49.211,67.526,340.000
52.680,36.691,341.000
69.028,97.974,342.000
54.732,100.574,343.000
69.432,100.714,344.000
62.465,91.704,345.000
