71.348,133.488,0.000
60.721,329.855,1.000
60.897,328.197,2.000
73.216,319.766,3.000
55.924,109.129,4.000
55.840,337.559,5.000
63.715,117.000,6.000
51.106,309.313,7.000
50.362,335.286,8.000
47.588,311.399,9.000
63.153,321.017,10.000
59.032,350.771,11.000
65.510,120.568,12.000
84.439,108.086,13.000
40.970,324.447,14.000
55.625,328.525,15.000
89.907,106.652,16.000
61.697,321.126,17.000
48.651,320.569,18.000
43.178,352.724,19.000
71.488,324.790,20.000
63.496,325.028,21.000
73.861,126.599,22.000
55.422,341.347,23.000
59.543,104.692,24.000
53.908,96.488,25.000
74.598,126.796,26.000
89.162,101.280,27.000
67.929,107.271,28.000
69.631,317.202,29.000
59.339,348.589,30.000
86.449,108.502,31.000
77.398,122.119,32.000
43.429,286.326,33.000
89.644,107.491,34.000
88.129,111.674,35.000
76.566,97.233,36.000
84.061,106.901,37.000
89.825,108.270,38.000
88.123,103.093,39.000
77.189,110.115,40.000
65.232,95.617,41.000
65.101,129.829,42.000
79.556,120.466,43.000
73.370,119.644,44.000
50.911,117.852,45.000
41.389,289.395,46.000
80.623,117.684,47.000
63.721,118.723,48.000
78.084,103.274,49.000
64.108,126.178,50.000
43.820,323.805,51.000
71.378,130.260,52.000
70.672,109.075,53.000
48.273,319.228,54.000
58.257,103.435,55.000
82.008,109.017,56.000
63.093,324.293,57.000
68.522,115.900,58.000
66.758,110.188,59.000
70.997,112.307,60.000
61.524,111.521,61.000
69.806,129.957,62.000
70.975,101.840,63.000
73.717,129.693,64.000
58.837,98.759,65.000
74.731,103.635,66.000
74.822,83.835,67.000
81.809,104.816,68.000
77.350,93.799,69.000
89.400,99.287,70.000
83.526,99.496,71.000
87.793,112.897,72.000
69.214,104.722,73.000
69.367,315.888,74.000
89.361,88.306,75.000
76.843,99.092,76.000
62.166,321.688,77.000
35.265,271.332,78.000
62.428,106.897,79.000
57.620,128.227,80.000
71.962,104.748,81.000
45.619,296.785,82.000
86.730,115.911,83.000
83.200,99.635,84.000
85.505,117.297,85.000
43.616,284.508,86.000
83.985,86.893,87.000
39.621,249.914,88.000
33.321,247.485,89.000
35.025,248.262,90.000
35.319,266.106,91.000
38.465,243.876,92.000
20.741,282.592,93.000
32.664,251.563,94.000
45.948,80.511,95.000
38.188,261.003,96.000
35.684,264.442,97.000
35.770,250.209,98.000
35.004,245.999,99.000
39.549,238.397,100.000
41.825,273.169,101.000
51.439,72.579,102.000
35.754,263.642,103.000
45.116,253.623,104.000
22.068,270.784,105.000
35.633,254.694,106.000
33.649,250.510,107.000
35.010,252.774,108.000
24.674,242.741,109.000
41.947,260.765,110.000
40.867,273.443,111.000
34.878,286.005,112.000
31.507,243.962,113.000
35.549,250.508,114.000
53.375,60.729,115.000
14.350,299.638,116.000
33.499,251.266,117.000
40.142,226.745,118.000
28.672,254.570,119.000
37.979,247.386,120.000
35.964,249.106,121.000
43.592,248.176,122.000
34.569,252.856,123.000
40.354,243.411,124.000
50.202,70.344,125.000
41.968,244.717,126.000
41.958,248.294,127.000
37.063,258.470,128.000
22.662,253.274,129.000
22.465,257.412,130.000
27.682,260.300,131.000
37.173,251.319,132.000
33.199,247.829,133.000
34.715,250.159,134.000
34.805,247.338,135.000
32.785,237.155,136.000
30.993,257.364,137.000
36.733,256.467,138.000
35.172,247.933,139.000
35.632,254.105,140.000
41.859,251.313,141.000
24.014,266.754,142.000
42.327,255.018,143.000
40.641,251.574,144.000
40.239,254.235,145.000
39.284,247.978,146.000
60.954,70.675,147.000
73.355,62.228,148.000
66.667,94.496,149.000
62.774,78.106,150.000
57.379,74.019,151.000
42.452,84.293,152.000
79.006,84.419,153.000
56.955,43.489,154.000
52.857,109.399,155.000
47.356,90.836,156.000
46.058,94.678,157.000
73.384,93.350,158.000
65.513,52.384,159.000
74.927,93.925,160.000
56.157,103.464,161.000
54.215,108.851,162.000
55.200,84.785,163.000
66.152,90.017,164.000
55.717,79.522,165.000
54.757,64.887,166.000
53.470,77.904,167.000
48.351,97.298,168.000
69.929,90.476,169.000
55.708,50.115,170.000
61.656,94.018,171.000
44.815,24.144,172.000
58.056,102.389,173.000
58.444,60.359,174.000
62.073,90.186,175.000
65.847,34.828,176.000
59.110,103.548,177.000
52.099,67.537,178.000
48.322,92.335,179.000
49.054,82.985,180.000
48.574,102.658,181.000
68.266,17.644,182.000
66.403,86.160,183.000
57.025,59.324,184.000
65.635,98.694,185.000
48.447,108.409,186.000
61.035,74.941,187.000
49.760,83.947,188.000
59.040,52.598,189.000
61.551,53.692,190.000
56.517,61.585,191.000
53.564,62.438,192.000
76.918,98.228,193.000
57.131,48.629,194.000
64.144,107.181,195.000
72.808,100.519,196.000
65.193,55.593,197.000
52.724,52.052,198.000
71.539,60.186,199.000
50.362,100.935,200.000
60.295,63.098,201.000
49.211,67.526,202.000
52.800,37.041,203.000
68.869,97.468,204.000
54.602,100.721,205.000
69.302,100.813,206.000
62.465,91.704,207.000
77.720,340.228,208.000
74.034,121.520,209.000
82.443,334.731,210.000
84.830,326.506,211.000
81.658,335.893,212.000
87.956,325.942,213.000
87.440,333.266,214.000
74.335,324.906,215.000
84.392,342.130,216.000
88.064,323.661,217.000
79.267,325.424,218.000
64.849,123.125,219.000
86.278,317.854,220.000
85.503,322.505,221.000
86.530,125.103,222.000
87.078,322.573,223.000
77.219,353.550,224.000
86.889,338.580,225.000
80.606,115.161,226.000
84.464,320.935,227.000
78.850,131.187,228.000
80.232,109.247,229.000
84.978,339.780,230.000
84.925,129.665,231.000
81.102,332.192,232.000
82.107,328.900,233.000
77.017,322.802,234.000
81.960,326.083,235.000
84.023,133.586,236.000
83.438,326.222,237.000
76.124,327.688,238.000
73.824,316.112,239.000
78.243,324.047,240.000
80.882,344.550,241.000
76.791,320.371,242.000
81.964,337.884,243.000
84.810,330.510,244.000
83.567,332.680,245.000
89.237,324.975,246.000
64.888,324.179,247.000
81.553,320.820,248.000
82.150,129.234,249.000
78.641,340.822,250.000
89.174,327.554,251.000
82.064,319.141,252.000
87.667,319.707,253.000
76.833,127.482,254.000
83.660,335.013,255.000
83.382,326.321,256.000
64.079,319.877,257.000
89.020,329.838,258.000
86.603,132.708,259.000
75.093,317.584,260.000
80.879,113.093,261.000
78.891,330.205,262.000
82.338,352.211,263.000
88.437,317.714,264.000
80.745,352.305,265.000
70.216,117.240,266.000
85.322,334.957,267.000
85.060,327.040,268.000
80.701,108.971,269.000
86.162,338.341,270.000
74.623,349.183,271.000
88.686,133.231,272.000
84.922,323.532,273.000
89.237,121.559,274.000
86.076,330.252,275.000
86.987,332.896,276.000
80.919,332.994,277.000
79.980,122.280,278.000
80.833,325.083,279.000
79.042,109.166,280.000
88.723,123.455,281.000
89.642,336.066,282.000
